Cycle No,Shift,Start Time,End Time,Duration,Power in kWh,Unit Consumption Per Heat Cycle
13,Shift 3,2023-06-24 19:21:29,2023-06-24 20:34:12,72.71666666666667,1760.13,651.900118050919
14,Shift 3,2023-06-24 20:34:12,2023-06-24 21:30:46,56.56666666666667,1313.57,486.5074609551537
15,Shift 3,2023-06-24 21:30:46,2023-06-24 22:03:50,33.06666666666667,507.1,187.81475187233897
16,Shift 3,2023-06-24 22:03:50,2023-06-24 23:13:11,69.35,359.39,133.10732312902232
17,Shift 3,2023-06-24 23:13:12,2023-06-24 23:41:32,28.33333333333333,1027.71,380.6333455901514
18,Shift 3,2023-06-24 23:41:32,2023-06-25 01:09:50,88.3,1034.26,383.0592724621893
1,Shift 1,2023-06-25 01:09:50,2023-06-25 02:00:25,50.583333333333336,205.19,75.99618974455663
2,Shift 1,2023-06-25 05:44:49,2023-06-25 06:27:33,42.73333333333333,1.24,0.4591232480470673
3,Shift 1,2023-06-25 06:27:33,2023-06-25 07:12:27,44.9,1.2,0.4443084274544692
4,Shift 1,2023-06-25 07:12:27,2023-06-25 07:30:35,18.133333333333333,0.56,0.2072712979728996
5,Shift 1,2023-06-25 07:30:35,2023-06-25 09:16:33,105.96666666666668,2.9,1.0739383026398883
6,Shift 2,2023-06-25 09:16:33,2023-06-25 09:41:07,24.566666666666663,0.73,0.2702342854914416
7,Shift 2,2023-06-25 09:41:07,2023-06-25 19:51:42,610.5833333333334,2701.65,1000.6113651594932
8,Shift 3,2023-06-25 19:51:42,2023-06-25 21:39:41,107.98333333333332,1960.9,726.259406310317
9,Shift 3,2023-06-25 21:39:41,2023-06-25 23:00:31,80.83333333333333,1769.41,655.3371564284017
10,Shift 3,2023-06-25 23:00:31,2023-06-26 00:20:39,80.13333333333334,1768.46,654.9853044393275
1,Shift 1,2023-06-26 03:48:23,2023-06-26 05:07:22,78.98333333333333,1862.38,689.7705031907478
2,Shift 1,2023-06-26 05:07:22,2023-06-26 05:33:57,26.58333333333333,56.74,21.014686820276932
3,Shift 1,2023-06-26 05:33:58,2023-06-26 07:37:50,123.86666666666666,1776.27,657.8778981600323
4,Shift 1,2023-06-26 07:37:51,2023-06-26 08:54:52,77.01666666666667,1424.02,527.4148843164652
5,Shift 2,2023-06-26 08:54:52,2023-06-26 12:00:34,185.7,2236.38,828.2890757315402
6,Shift 2,2023-06-26 12:00:34,2023-06-26 13:47:09,106.58333333333331,1947.0,721.1112561543891
7,Shift 2,2023-06-26 13:47:09,2023-06-26 15:11:24,84.25,1277.67,473.21115947329696
8,Shift 2,2023-06-26 15:11:24,2023-06-26 16:52:46,101.36666666666666,1958.48,725.3631096644648
9,Shift 3,2023-06-26 16:52:46,2023-06-26 18:30:06,97.33333333333331,1870.65,692.8334673482675
10,Shift 3,2023-06-26 18:30:06,2023-06-26 20:05:18,95.2,1841.93,682.196426162782
11,Shift 3,2023-06-26 20:05:18,2023-06-26 21:24:59,79.68333333333334,854.98,316.65924656616465
12,Shift 3,2023-06-26 21:24:59,2023-06-26 23:16:19,111.33333333333331,1130.14,418.57039742264703
13,Shift 3,2023-06-26 23:16:19,2023-06-27 01:24:58,128.65,2012.75,745.4631175034723
1,Shift 1,2023-06-27 01:24:58,2023-06-27 03:43:38,138.66666666666666,2197.07,813.7298107941643
2,Shift 1,2023-06-27 03:43:38,2023-06-27 04:10:06,26.466666666666665,907.14,335.9777726189126
3,Shift 1,2023-06-27 04:10:06,2023-06-27 05:41:39,91.55,1183.62,438.3778125549506
4,Shift 1,2023-06-27 05:41:39,2023-06-27 08:13:00,151.35,2087.85,773.2779431660751
5,Shift 2,2023-06-27 08:13:00,2023-06-27 09:11:05,58.083333333333336,1534.67,568.3963817807397
6,Shift 2,2023-06-27 10:46:35,2023-06-27 11:22:01,35.43333333333333,152.84,56.60729329399387
7,Shift 2,2023-06-27 11:22:01,2023-06-27 13:06:03,104.03333333333332,1739.14,644.1260409449532
8,Shift 2,2023-06-27 13:06:03,2023-06-27 14:45:08,99.08333333333331,2043.43,756.826084897995
9,Shift 2,2023-06-27 14:45:08,2023-06-27 16:19:32,94.4,1965.41,727.9297773321324
10,Shift 3,2023-06-27 16:19:32,2023-06-27 21:36:52,317.3333333333333,3250.71,1203.967000023791
11,Shift 3,2023-06-27 21:36:52,2023-06-27 22:05:20,28.466666666666665,935.52,346.4888878293609
12,Shift 3,2023-06-27 22:05:20,2023-06-27 22:53:36,48.266666666666666,615.85,228.09254535846503
13,Shift 3,2023-06-27 22:53:36,2023-06-28 00:56:26,122.83333333333331,569.18,210.8073534320512
1,Shift 1,2023-06-28 04:06:32,2023-06-28 05:27:23,80.85,1894.04,701.4964336897892
2,Shift 1,2023-06-28 05:27:23,2023-06-28 05:51:11,23.8,37.67,13.951721102755789
3,Shift 1,2023-06-28 05:51:12,2023-06-28 09:03:48,192.6,2499.88,925.8817063852802
4,Shift 2,2023-06-28 09:03:48,2023-06-28 10:45:30,101.7,959.65,355.4259283518457
5,Shift 2,2023-06-28 10:45:30,2023-06-28 11:11:21,25.85,481.08,178.17771107685388
6,Shift 2,2023-06-28 11:11:21,2023-06-28 12:14:32,63.18333333333333,339.92,125.8962092055752
7,Shift 2,2023-06-28 12:14:32,2023-06-28 13:58:34,104.03333333333332,1711.94,634.0519629419864
8,Shift 2,2023-06-28 13:58:34,2023-06-28 14:48:11,49.61666666666667,1448.65,536.5371100963575
9,Shift 2,2023-06-28 15:13:19,2023-06-28 16:25:04,71.75,344.3,127.51843206046468
10,Shift 3,2023-06-28 16:25:04,2023-06-28 17:21:35,56.516666666666666,1528.18,565.9926771395907
11,Shift 3,2023-06-28 17:21:35,2023-06-28 17:41:40,20.08333333333333,74.69,27.66283756120533
12,Shift 3,2023-06-28 17:41:40,2023-06-28 19:05:46,84.1,2049.52,759.081641333218
13,Shift 3,2023-06-28 19:05:46,2023-06-28 19:57:40,51.9,290.16,107.46657238838316
14,Shift 3,2023-06-28 19:57:40,2023-06-28 21:47:43,110.05,1981.28,733.8075574022457
15,Shift 3,2023-06-28 21:47:43,2023-06-28 23:32:41,104.96666666666668,1895.13,701.9001375509375
16,Shift 3,2023-06-28 23:32:42,2023-06-29 01:26:12,113.5,2207.45,817.5742567379434
1,Shift 1,2023-06-29 01:26:12,2023-06-29 04:04:01,157.81666666666666,1987.19,735.9964471448021
2,Shift 1,2023-06-29 04:04:01,2023-06-29 06:04:15,120.23333333333332,1719.12,636.7112232383577
3,Shift 1,2023-06-29 06:04:15,2023-06-29 07:26:29,82.23333333333333,1711.26,633.8001109919122
4,Shift 1,2023-06-29 07:26:29,2023-06-29 09:26:28,119.98333333333332,2136.89,791.4409132126004
5,Shift 2,2023-06-29 09:26:28,2023-06-29 11:40:21,133.88333333333333,1609.56,596.1334296352316
6,Shift 2,2023-06-29 11:40:21,2023-06-29 12:55:21,75.0,1632.86,604.7630626304199
7,Shift 2,2023-06-29 12:55:21,2023-06-29 14:57:53,122.53333333333332,1890.79,700.2927295166406
8,Shift 2,2023-06-29 14:57:53,2023-06-29 16:43:11,105.3,2192.69,812.1075879392748
9,Shift 3,2023-06-29 16:43:11,2023-06-29 18:12:33,89.36666666666666,1254.81,464.7444895046271
10,Shift 3,2023-06-29 18:12:33,2023-06-29 19:52:48,100.25,1806.3,669.0001247199252
11,Shift 3,2023-06-29 19:52:48,2023-06-29 22:35:33,162.75,2171.99,804.4409182826053
12,Shift 3,2023-06-29 22:35:33,2023-06-30 01:16:29,160.93333333333334,1541.61,570.9667531535555
1,Shift 1,2023-06-30 01:16:29,2023-06-30 03:04:41,108.2,1897.98,702.9556935181602
2,Shift 1,2023-06-30 03:04:41,2023-06-30 06:40:50,216.15,2172.72,804.7112887584201
1,Shift 1,2023-07-01 06:56:00,2023-07-01 09:47:00,171.0,2006.91,743.3
2,Shift 2,2023-07-01 09:47:00,2023-07-01 11:24:00,97.0,1524.89,564.77
3,Shift 2,2023-07-01 11:24:00,2023-07-01 13:27:00,123.0,1938.15,717.83
4,Shift 2,2023-07-01 13:27:00,2023-07-01 15:03:00,96.0,1856.36,687.54
5,Shift 2,2023-07-01 15:03:00,2023-07-01 17:43:00,160.0,2055.97,761.47
6,Shift 3,2023-07-01 17:43:00,2023-07-01 19:28:00,105.0,2117.63,784.31
7,Shift 3,2023-07-01 19:28:00,2023-07-01 22:02:00,154.0,2369.56,877.61
8,Shift 3,2023-07-01 22:02:00,2023-07-02 01:04:00,182.0,2089.89,774.03
1,Shift 1,2023-07-02 01:04:00,2023-07-02 03:06:00,122.0,1452.55,537.98
2,Shift 1,2023-07-02 03:06:00,2023-07-02 05:18:00,132.0,2599.17,962.66
3,Shift 1,2023-07-02 05:18:00,2023-07-02 07:12:00,114.0,1055.09,390.77
4,Shift 2,2023-07-02 12:05:00,2023-07-03 09:18:00,1273.0,2866.12,1061.53
1,Shift 2,2023-07-03 12:12:00,2023-07-03 13:22:00,70.0,1681.41,622.74
2,Shift 2,2023-07-03 13:22:00,2023-07-03 14:15:00,53.0,783.5,290.19
3,Shift 2,2023-07-03 14:15:00,2023-07-03 15:00:00,45.0,1246.88,461.81
4,Shift 3,2023-07-03 19:30:00,2023-07-03 21:14:00,104.0,2149.33,796.05
5,Shift 3,2023-07-03 21:14:00,2023-07-03 23:14:00,120.0,1620.53,600.2
6,Shift 3,2023-07-03 23:14:00,2023-07-04 01:22:00,128.0,2342.51,867.6
1,Shift 1,2023-07-04 01:22:00,2023-07-04 04:00:00,158.0,2214.16,820.06
2,Shift 1,2023-07-04 04:00:00,2023-07-04 07:12:00,192.0,2311.53,856.12
3,Shift 1,2023-07-04 07:12:00,2023-07-04 08:55:00,103.0,1900.55,703.91
4,Shift 2,2023-07-04 14:22:00,2023-07-04 16:04:00,102.0,750.97,278.14
1,Shift 1,2023-07-05 00:52:00,2023-07-05 04:10:00,198.0,1485.0,550.0
2,Shift 1,2023-07-05 04:10:00,2023-07-05 07:11:00,181.0,1885.89,698.48
3,Shift 1,2023-07-05 07:11:00,2023-07-05 08:51:00,100.0,1914.53,709.09
4,Shift 2,2023-07-05 09:23:00,2023-07-05 11:00:00,97.0,1765.36,653.84
5,Shift 2,2023-07-05 11:00:00,2023-07-05 13:38:00,158.0,2229.83,825.86
6,Shift 2,2023-07-05 13:38:00,2023-07-05 15:14:00,96.0,1827.74,676.94
7,Shift 2,2023-07-05 15:14:00,2023-07-05 17:57:00,163.0,2256.03,835.57
8,Shift 3,2023-07-05 17:57:00,2023-07-05 20:57:00,180.0,2376.73,880.27
9,Shift 3,2023-07-05 20:57:00,2023-07-05 23:28:00,151.0,1707.51,632.41
10,Shift 3,2023-07-05 23:28:00,2023-07-06 01:36:00,128.0,1958.69,725.44
1,Shift 1,2023-07-06 01:36:00,2023-07-06 05:11:00,215.0,2193.78,812.51
2,Shift 1,2023-07-06 05:11:00,2023-07-06 08:03:00,172.0,1406.05,520.76
3,Shift 2,2023-07-06 08:03:00,2023-07-06 10:36:00,153.0,2207.96,817.76
4,Shift 2,2023-07-06 10:36:00,2023-07-06 13:32:00,176.0,2379.84,881.42
5,Shift 2,2023-07-06 13:32:00,2023-07-06 15:10:00,98.0,1493.47,553.14
6,Shift 2,2023-07-06 15:10:00,2023-07-06 16:08:00,58.0,1382.43,512.01
1,Shift 2,2023-07-07 12:14:00,2023-07-07 14:02:00,108.0,1582.27,586.03
2,Shift 2,2023-07-07 14:02:00,2023-07-07 16:21:00,139.0,1321.96,489.61
3,Shift 3,2023-07-07 16:21:00,2023-07-07 17:47:00,86.0,1790.46,663.13
4,Shift 3,2023-07-07 17:47:00,2023-07-07 18:41:00,54.0,1422.19,526.74
5,Shift 3,2023-07-07 18:41:00,2023-07-07 19:34:00,53.0,1334.31,494.19
6,Shift 3,2023-07-07 19:34:00,2023-07-07 21:58:00,144.0,1104.65,409.13
7,Shift 3,2023-07-07 21:58:00,2023-07-08 00:01:00,123.0,1408.05,521.5
1,Shift 1,2023-07-08 00:01:00,2023-07-08 01:22:00,81.0,1592.01,589.63
2,Shift 1,2023-07-08 02:56:00,2023-07-08 03:19:00,23.0,876.93,324.79
3,Shift 1,2023-07-08 03:19:00,2023-07-08 05:20:00,121.0,1203.05,445.57
4,Shift 1,2023-07-08 05:51:00,2023-07-08 08:23:00,152.0,1758.8,651.41
5,Shift 2,2023-07-08 08:23:00,2023-07-08 09:26:00,63.0,1503.65,556.91
6,Shift 2,2023-07-08 09:26:00,2023-07-08 12:23:00,177.0,2722.2,1008.22
7,Shift 2,2023-07-08 12:23:00,2023-07-08 14:59:00,156.0,1794.25,664.54
8,Shift 2,2023-07-08 14:59:00,2023-07-08 17:42:00,163.0,1868.72,692.12
9,Shift 3,2023-07-08 17:42:00,2023-07-08 20:13:00,151.0,1850.14,685.24
10,Shift 3,2023-07-08 20:13:00,2023-07-08 22:02:00,109.0,2222.53,823.16
11,Shift 3,2023-07-08 22:02:00,2023-07-08 23:37:00,95.0,1657.2,613.78
12,Shift 3,2023-07-08 23:37:00,2023-07-09 02:07:00,150.0,1991.83,737.71
1,Shift 1,2023-07-09 02:07:00,2023-07-09 03:26:00,79.0,1586.17,587.47
2,Shift 1,2023-07-09 03:26:00,2023-07-09 06:20:00,174.0,2190.5,811.3
3,Shift 2,2023-07-09 13:59:00,2023-07-09 20:41:00,402.0,1230.67,455.8
1,Shift 2,2023-07-10 11:17:00,2023-07-10 14:01:00,164.0,2023.81,749.56
2,Shift 2,2023-07-10 14:01:00,2023-07-10 15:01:00,60.0,1119.32,414.56
1,Shift 1,2023-07-11 03:17:00,2023-07-11 10:05:00,408.0,2657.26,984.17
2,Shift 2,2023-07-11 10:05:00,2023-07-12 07:44:00,1299.0,19976.02,7398.53
3,Shift 2,2023-07-11 11:26:00,2023-07-11 13:32:00,126.0,1925.36,713.1
4,Shift 2,2023-07-11 13:32:00,2023-07-11 14:51:00,79.0,1878.07,695.58
5,Shift 2,2023-07-11 14:51:00,2023-07-11 16:29:00,98.0,1831.69,678.4
6,Shift 3,2023-07-11 16:29:00,2023-07-11 18:55:00,146.0,2448.68,906.92
7,Shift 3,2023-07-11 18:55:00,2023-07-11 20:09:00,74.0,1332.98,493.7
8,Shift 3,2023-07-11 20:09:00,2023-07-11 21:57:00,108.0,1344.56,497.99
9,Shift 3,2023-07-11 21:57:00,2023-07-11 23:53:00,116.0,1667.69,617.66
10,Shift 3,2023-07-11 23:53:00,2023-07-12 01:37:00,104.0,1367.2,506.37
1,Shift 1,2023-07-12 01:37:00,2023-07-12 03:52:00,135.0,2134.27,790.47
2,Shift 1,2023-07-12 03:52:00,2023-07-12 07:40:00,228.0,2149.13,795.97
3,Shift 1,2023-07-12 07:40:00,2023-07-12 10:22:00,162.0,1786.67,661.73
4,Shift 2,2023-07-12 10:22:00,2023-07-12 11:23:00,61.0,1575.04,583.35
5,Shift 2,2023-07-12 13:39:00,2023-07-12 16:23:00,164.0,2113.51,782.78
6,Shift 3,2023-07-12 16:23:00,2023-07-12 18:26:00,123.0,1388.2,514.15
7,Shift 3,2023-07-12 18:26:00,2023-07-12 19:58:00,92.0,1801.61,667.26
8,Shift 3,2023-07-12 19:58:00,2023-07-12 22:31:00,153.0,2091.95,774.8
9,Shift 3,2023-07-12 22:31:00,2023-07-13 00:37:00,126.0,2129.28,788.62
1,Shift 1,2023-07-13 00:37:00,2023-07-13 02:37:00,120.0,2080.71,770.63
2,Shift 1,2023-07-13 02:37:00,2023-07-13 05:26:00,169.0,1894.15,701.54
3,Shift 1,2023-07-13 05:26:00,2023-07-13 06:39:00,73.0,1785.79,661.4
4,Shift 1,2023-07-13 06:39:00,2023-07-13 08:29:00,110.0,2132.01,789.63
5,Shift 2,2023-07-13 08:29:00,2023-07-13 09:58:00,89.0,1549.25,573.8
6,Shift 2,2023-07-13 09:58:00,2023-07-13 11:16:00,78.0,1477.75,547.31
7,Shift 2,2023-07-13 11:16:00,2023-07-13 13:21:00,125.0,2148.42,795.71
8,Shift 2,2023-07-13 13:21:00,2023-07-13 14:42:00,81.0,1783.56,660.58
9,Shift 3,2023-07-13 17:55:00,2023-07-13 19:53:00,118.0,2007.39,743.48
10,Shift 3,2023-07-13 19:55:00,2023-07-13 21:50:00,115.0,2134.66,790.61
11,Shift 3,2023-07-13 21:50:00,2023-07-14 00:20:00,150.0,2019.97,748.14
1,Shift 1,2023-07-14 00:20:00,2023-07-14 02:36:00,136.0,1527.07,565.58
2,Shift 1,2023-07-14 02:36:00,2023-07-14 04:22:00,106.0,2258.06,836.32
3,Shift 1,2023-07-14 05:21:00,2023-07-14 08:49:00,208.0,3247.4,1202.74
4,Shift 2,2023-07-14 08:49:00,2023-07-14 11:31:00,162.0,1992.92,738.12
5,Shift 2,2023-07-14 11:31:00,2023-07-14 13:16:00,105.0,2099.88,777.73
6,Shift 2,2023-07-14 13:16:00,2023-07-14 14:59:00,103.0,1471.09,544.85
7,Shift 2,2023-07-14 14:59:00,2023-07-14 16:38:00,99.0,2022.3,749.0
8,Shift 3,2023-07-14 16:38:00,2023-07-14 18:25:00,107.0,2006.18,743.03
9,Shift 3,2023-07-14 18:25:00,2023-07-14 19:47:00,82.0,1977.32,732.34
10,Shift 3,2023-07-14 20:01:00,2023-07-14 20:54:00,53.0,1317.85,488.09
11,Shift 3,2023-07-14 23:41:00,2023-07-15 01:35:00,114.0,1183.66,438.39
1,Shift 1,2023-07-15 01:35:00,2023-07-15 04:29:00,174.0,2046.48,757.96
2,Shift 1,2023-07-15 04:29:00,2023-07-15 07:07:00,158.0,2180.15,807.46
3,Shift 1,2023-07-15 07:34:00,2023-07-15 09:12:00,98.0,1123.07,415.95
4,Shift 2,2023-07-15 09:12:00,2023-07-15 10:56:00,104.0,1705.37,631.62
5,Shift 2,2023-07-15 10:56:00,2023-07-15 12:20:00,84.0,1801.56,667.24
6,Shift 2,2023-07-15 12:20:00,2023-07-15 14:16:00,116.0,1961.52,726.49
7,Shift 2,2023-07-15 14:16:00,2023-07-15 15:48:00,92.0,1457.47,539.8
8,Shift 2,2023-07-15 15:48:00,2023-07-15 17:41:00,113.0,2616.33,969.01
9,Shift 3,2023-07-15 17:41:00,2023-07-15 19:25:00,104.0,1874.85,694.39
10,Shift 3,2023-07-15 19:25:00,2023-07-15 21:53:00,148.0,1939.29,718.26
11,Shift 3,2023-07-15 21:53:00,2023-07-15 23:21:00,88.0,1610.97,596.66
12,Shift 3,2023-07-15 23:21:00,2023-07-16 01:30:00,129.0,2001.88,741.44
1,Shift 1,2023-07-16 01:30:00,2023-07-16 03:15:00,105.0,1899.4,703.48
2,Shift 1,2023-07-16 03:15:00,2023-07-16 05:44:00,149.0,2308.71,855.08
3,Shift 1,2023-07-16 05:44:00,2023-07-16 07:11:00,87.0,1676.82,621.04
1,Shift 1,2023-07-17 06:55:00,2023-07-17 09:34:00,159.0,1933.69,716.18
2,Shift 2,2023-07-17 09:34:00,2023-07-17 12:45:00,191.0,2213.65,819.87
3,Shift 2,2023-07-17 12:45:00,2023-07-17 15:05:00,140.0,1943.73,719.9
4,Shift 2,2023-07-17 15:05:00,2023-07-17 16:28:00,83.0,1171.79,434.0
5,Shift 3,2023-07-17 16:28:00,2023-07-17 17:37:00,69.0,1404.42,520.16
6,Shift 3,2023-07-17 17:37:00,2023-07-17 18:58:00,81.0,1207.25,447.13
7,Shift 3,2023-07-17 18:58:00,2023-07-17 21:16:00,138.0,2263.22,838.23
8,Shift 3,2023-07-17 21:16:00,2023-07-17 22:52:00,96.0,1805.63,668.75
9,Shift 3,2023-07-17 22:52:00,2023-07-18 00:19:00,87.0,1885.48,698.33
1,Shift 1,2023-07-18 00:48:00,2023-07-18 02:59:00,131.0,2123.14,786.35
2,Shift 1,2023-07-18 02:59:00,2023-07-18 05:09:00,130.0,2139.67,792.47
3,Shift 1,2023-07-18 05:09:00,2023-07-18 06:40:00,91.0,1805.98,668.88
4,Shift 1,2023-07-18 06:40:00,2023-07-18 09:00:00,140.0,2202.73,815.83
5,Shift 2,2023-07-18 09:00:00,2023-07-18 11:11:00,131.0,1917.0,710.0
6,Shift 2,2023-07-18 11:11:00,2023-07-18 14:23:00,192.0,2292.53,849.09
7,Shift 2,2023-07-18 14:23:00,2023-07-18 15:50:00,87.0,1542.98,571.47
8,Shift 2,2023-07-18 15:50:00,2023-07-18 17:06:00,76.0,1546.86,572.91
9,Shift 3,2023-07-18 17:06:00,2023-07-18 18:02:00,56.0,719.74,266.57
10,Shift 3,2023-07-18 18:02:00,2023-07-18 18:48:00,46.0,1469.04,544.09
11,Shift 3,2023-07-18 19:49:00,2023-07-18 21:46:00,117.0,1643.9,608.85
12,Shift 3,2023-07-18 21:46:00,2023-07-18 23:37:00,111.0,1911.31,707.89
13,Shift 3,2023-07-18 23:37:00,2023-07-19 01:13:00,96.0,1892.63,700.97
1,Shift 1,2023-07-19 01:13:00,2023-07-19 03:29:00,136.0,1754.29,649.74
2,Shift 1,2023-07-19 03:29:00,2023-07-19 05:19:00,110.0,1618.71,599.52
3,Shift 1,2023-07-19 05:19:00,2023-07-19 07:23:00,124.0,1923.28,712.33
4,Shift 1,2023-07-19 07:23:00,2023-07-19 11:07:00,224.0,2290.25,848.24
5,Shift 2,2023-07-19 11:15:00,2023-07-19 13:16:00,121.0,1697.14,628.57
6,Shift 2,2023-07-19 13:16:00,2023-07-19 15:03:00,107.0,1625.99,602.22
7,Shift 2,2023-07-19 15:03:00,2023-07-19 17:19:00,136.0,2020.91,748.49
8,Shift 3,2023-07-19 17:19:00,2023-07-19 19:26:00,127.0,2267.31,839.74
9,Shift 3,2023-07-19 19:26:00,2023-07-19 20:36:00,70.0,1779.25,658.98
10,Shift 3,2023-07-19 20:36:00,2023-07-19 22:51:00,135.0,1957.67,725.06
11,Shift 3,2023-07-19 23:05:00,2023-07-20 01:19:00,134.0,2137.58,791.7
1,Shift 1,2023-07-20 01:19:00,2023-07-20 03:30:00,131.0,2102.1,778.56
2,Shift 1,2023-07-20 03:30:00,2023-07-20 05:18:00,108.0,1697.96,628.87
3,Shift 1,2023-07-20 05:18:00,2023-07-20 06:53:00,95.0,1242.42,460.16
4,Shift 1,2023-07-20 06:53:00,2023-07-20 08:50:00,117.0,1615.21,598.23
5,Shift 2,2023-07-20 08:50:00,2023-07-20 10:14:00,84.0,1952.07,722.99
6,Shift 2,2023-07-20 10:14:00,2023-07-20 11:11:00,57.0,907.97,336.29
7,Shift 2,2023-07-20 11:44:00,2023-07-20 12:37:00,53.0,1049.56,388.73
8,Shift 2,2023-07-20 12:37:00,2023-07-20 14:46:00,129.0,1857.6,688.0
9,Shift 2,2023-07-20 14:46:00,2023-07-20 16:38:00,112.0,2207.41,817.56
10,Shift 3,2023-07-20 16:42:00,2023-07-20 17:04:00,22.0,730.61,270.6
11,Shift 3,2023-07-20 17:04:00,2023-07-20 18:01:00,57.0,903.5,334.63
12,Shift 3,2023-07-20 18:01:00,2023-07-20 19:22:00,81.0,823.4,304.96
13,Shift 3,2023-07-20 19:22:00,2023-07-20 20:21:00,59.0,1608.62,595.79
14,Shift 3,2023-07-20 20:38:00,2023-07-20 22:23:00,105.0,1244.61,460.97
15,Shift 3,2023-07-20 22:23:00,2023-07-20 23:37:00,74.0,1515.44,561.27
1,Shift 1,2023-07-21 01:14:00,2023-07-21 03:25:00,131.0,1838.95,681.09
2,Shift 1,2023-07-21 03:25:00,2023-07-21 05:34:00,129.0,2095.03,775.94
3,Shift 1,2023-07-21 05:34:00,2023-07-21 08:04:00,150.0,1732.27,641.58
4,Shift 2,2023-07-21 08:04:00,2023-07-21 10:07:00,123.0,2119.95,785.17
5,Shift 2,2023-07-21 10:07:00,2023-07-21 10:46:00,39.0,1201.03,444.83
6,Shift 2,2023-07-21 11:16:00,2023-07-21 12:42:00,86.0,1735.13,642.64
7,Shift 2,2023-07-21 12:42:00,2023-07-21 14:55:00,133.0,2153.56,797.61
8,Shift 2,2023-07-21 14:55:00,2023-07-21 17:16:00,141.0,2268.04,840.01
9,Shift 3,2023-07-21 18:39:00,2023-07-21 20:11:00,92.0,1928.89,714.4
10,Shift 3,2023-07-21 21:38:00,2023-07-21 23:13:00,95.0,789.79,292.51
11,Shift 3,2023-07-21 23:13:00,2023-07-22 00:59:00,106.0,2009.12,744.12
1,Shift 1,2023-07-22 00:59:00,2023-07-22 03:44:00,165.0,1316.52,487.6
2,Shift 1,2023-07-22 03:44:00,2023-07-22 06:57:00,193.0,2109.62,781.34
3,Shift 1,2023-07-22 06:57:00,2023-07-22 07:34:00,37.0,1114.2,412.67
4,Shift 2,2023-07-22 09:03:00,2023-07-22 10:25:00,82.0,1015.07,375.95
5,Shift 2,2023-07-22 10:25:00,2023-07-22 11:50:00,85.0,1591.82,589.56
6,Shift 2,2023-07-22 11:50:00,2023-07-22 13:43:00,113.0,2000.5,740.93
7,Shift 2,2023-07-22 13:43:00,2023-07-22 15:42:00,119.0,1414.66,523.95
8,Shift 2,2023-07-22 15:42:00,2023-07-22 17:02:00,80.0,1770.26,655.65
9,Shift 3,2023-07-22 17:02:00,2023-07-22 18:32:00,90.0,1817.39,673.11
10,Shift 3,2023-07-22 18:32:00,2023-07-22 19:30:00,58.0,1597.29,591.59
11,Shift 3,2023-07-22 20:05:00,2023-07-22 21:30:00,85.0,1788.11,662.26
12,Shift 3,2023-07-22 21:30:00,2023-07-22 23:18:00,108.0,1884.71,698.04
13,Shift 3,2023-07-22 23:18:00,2023-07-23 01:37:00,139.0,2316.47,857.95
1,Shift 1,2023-07-23 01:37:00,2023-07-23 03:07:00,90.0,1832.81,678.82
2,Shift 1,2023-07-23 03:07:00,2023-07-23 06:15:00,188.0,1603.18,593.77
1,Shift 1,2023-07-24 03:18:00,2023-07-24 09:26:00,368.0,2368.38,877.18
2,Shift 2,2023-07-24 09:26:00,2023-07-24 13:33:00,247.0,2240.48,829.81
3,Shift 2,2023-07-24 13:33:00,2023-07-24 15:25:00,112.0,1765.86,654.02
4,Shift 3,2023-07-24 18:15:00,2023-07-24 20:01:00,106.0,1806.63,669.12
5,Shift 3,2023-07-24 20:01:00,2023-07-24 21:57:00,116.0,2023.25,749.35
6,Shift 3,2023-07-24 21:57:00,2023-07-24 22:33:00,36.0,1221.37,452.36
7,Shift 3,2023-07-24 22:33:00,2023-07-25 00:01:00,88.0,966.66,358.02
1,Shift 1,2023-07-25 00:01:00,2023-07-25 02:26:00,145.0,2239.38,829.4
2,Shift 1,2023-07-25 02:26:00,2023-07-25 05:47:00,201.0,2782.26,1030.47
3,Shift 2,2023-07-25 08:06:00,2023-07-25 11:19:00,193.0,1536.23,568.97
4,Shift 2,2023-07-25 11:19:00,2023-07-25 13:17:00,118.0,2063.51,764.26
5,Shift 2,2023-07-25 13:17:00,2023-07-25 15:02:00,105.0,1302.16,482.28
6,Shift 2,2023-07-25 15:02:00,2023-07-25 18:27:00,205.0,2258.05,836.31
7,Shift 3,2023-07-25 18:27:00,2023-07-25 20:46:00,139.0,1964.34,727.53
8,Shift 3,2023-07-25 20:46:00,2023-07-26 00:30:00,224.0,2539.4,940.52
1,Shift 1,2023-07-26 00:30:00,2023-07-26 02:27:00,117.0,1672.71,619.52
2,Shift 1,2023-07-26 02:27:00,2023-07-26 04:22:00,115.0,1996.35,739.39
3,Shift 1,2023-07-26 04:22:00,2023-07-26 06:41:00,139.0,1749.94,648.13
4,Shift 1,2023-07-26 06:41:00,2023-07-26 08:47:00,126.0,1927.74,713.98
5,Shift 2,2023-07-26 08:47:00,2023-07-26 09:48:00,61.0,901.39,333.85
6,Shift 2,2023-07-26 09:48:00,2023-07-26 12:01:00,133.0,1271.93,471.09
7,Shift 2,2023-07-26 12:01:00,2023-07-26 12:48:00,47.0,1017.07,376.69
8,Shift 2,2023-07-26 12:48:00,2023-07-26 15:09:00,141.0,2054.28,760.84
